timestamp: 394566021889000, price: 990.876, quantity: 270, buyer_order_id: 280, seller_order_id: 281
timestamp: 394566076371625, price: 997.944, quantity: 74, buyer_order_id: 282, seller_order_id: 278
timestamp: 394566130110208, price: 997.944, quantity: 111, buyer_order_id: 283, seller_order_id: 278
timestamp: 394566238518083, price: 997.944, quantity: 354, buyer_order_id: 285, seller_order_id: 278
timestamp: 394566292567208, price: 990.28, quantity: 13, buyer_order_id: 284, seller_order_id: 286
timestamp: 394566346889041, price: 997.944, quantity: 312, buyer_order_id: 287, seller_order_id: 278
timestamp: 394566346894250, price: 999.224, quantity: 352, buyer_order_id: 287, seller_order_id: 277
timestamp: 394566400656125, price: 1000.39, quantity: 713, buyer_order_id: 288, seller_order_id: 275
timestamp: 394566400661416, price: 1006.88, quantity: 3, buyer_order_id: 288, seller_order_id: 268
timestamp: 394566400663333, price: 1007.3, quantity: 77, buyer_order_id: 288, seller_order_id: 260
timestamp: 394566563455083, price: 999.427, quantity: 230, buyer_order_id: 287, seller_order_id: 291
timestamp: 394566563463708, price: 997.449, quantity: 295, buyer_order_id: 290, seller_order_id: 291
timestamp: 394566670421166, price: 1002.23, quantity: 122, buyer_order_id: 293, seller_order_id: 289
timestamp: 394566670432208, price: 1005.55, quantity: 96, buyer_order_id: 293, seller_order_id: 292
timestamp: 394566939382416, price: 989.948, quantity: 793, buyer_order_id: 298, seller_order_id: 296
timestamp: 394566939390291, price: 998.165, quantity: 106, buyer_order_id: 298, seller_order_id: 297
timestamp: 394566939394041, price: 998.621, quantity: 39, buyer_order_id: 298, seller_order_id: 294
timestamp: 394567045759000, price: 998.621, quantity: 84, buyer_order_id: 300, seller_order_id: 294
timestamp: 394567045772083, price: 999.582, quantity: 154, buyer_order_id: 300, seller_order_id: 299
timestamp: 394567045775625, price: 1003.15, quantity: 241, buyer_order_id: 300, seller_order_id: 295
timestamp: 394567045802166, price: 1005.55, quantity: 5, buyer_order_id: 300, seller_order_id: 292
timestamp: 394567045804000, price: 1007.3, quantity: 192, buyer_order_id: 300, seller_order_id: 260
timestamp: 394567262805083, price: 999.015, quantity: 306, buyer_order_id: 304, seller_order_id: 302
timestamp: 394567262809916, price: 999.719, quantity: 116, buyer_order_id: 304, seller_order_id: 303
timestamp: 394567262811541, price: 1007.3, quantity: 9, buyer_order_id: 304, seller_order_id: 260
timestamp: 394567530031208, price: 1002, quantity: 77, buyer_order_id: 306, seller_order_id: 309
timestamp: 394567584545000, price: 1007.3, quantity: 12, buyer_order_id: 310, seller_order_id: 260
timestamp: 394567743579000, price: 1005.02, quantity: 26, buyer_order_id: 312, seller_order_id: 313
timestamp: 394567743592250, price: 1003.22, quantity: 158, buyer_order_id: 311, seller_order_id: 313
timestamp: 394567849453083, price: 1003.22, quantity: 666, buyer_order_id: 311, seller_order_id: 315
timestamp: 394568009222000, price: 1003.22, quantity: 101, buyer_order_id: 311, seller_order_id: 318
timestamp: 394568063437500, price: 1002, quantity: 805, buyer_order_id: 306, seller_order_id: 319
timestamp: 394568169847291, price: 1002.26, quantity: 121, buyer_order_id: 321, seller_order_id: 318
timestamp: 394568539658458, price: 1003.93, quantity: 98, buyer_order_id: 326, seller_order_id: 328
timestamp: 394568594809583, price: 1003.93, quantity: 228, buyer_order_id: 326, seller_order_id: 329
timestamp: 394568647786416, price: 1003.82, quantity: 76, buyer_order_id: 321, seller_order_id: 330
timestamp: 394568702198500, price: 1003.85, quantity: 3, buyer_order_id: 331, seller_order_id: 329
timestamp: 394568810696250, price: 1003.82, quantity: 41, buyer_order_id: 321, seller_order_id: 333
timestamp: 394568865499250, price: 1003.82, quantity: 554, buyer_order_id: 321, seller_order_id: 334
timestamp: 394568865508500, price: 1002, quantity: 35, buyer_order_id: 306, seller_order_id: 334
timestamp: 394568865511916, price: 1001.81, quantity: 118, buyer_order_id: 332, seller_order_id: 334
timestamp: 394569022103541, price: 1001.81, quantity: 97, buyer_order_id: 332, seller_order_id: 337
timestamp: 394569022130625, price: 1000.66, quantity: 61, buyer_order_id: 305, seller_order_id: 337
timestamp: 394569127035666, price: 1000.66, quantity: 98, buyer_order_id: 305, seller_order_id: 339
timestamp: 394569341344375, price: 1000.66, quantity: 586, buyer_order_id: 305, seller_order_id: 343
timestamp: 394569341357708, price: 1000.15, quantity: 382, buyer_order_id: 335, seller_order_id: 343
timestamp: 394569610559041, price: 1005.61, quantity: 671, buyer_order_id: 346, seller_order_id: 348
timestamp: 394569662886708, price: 1005.61, quantity: 79, buyer_order_id: 346, seller_order_id: 349
timestamp: 394569662899583, price: 1000.15, quantity: 388, buyer_order_id: 335, seller_order_id: 349
timestamp: 394569662902541, price: 1000.05, quantity: 90, buyer_order_id: 338, seller_order_id: 349
timestamp: 394569662905291, price: 998.494, quantity: 41, buyer_order_id: 341, seller_order_id: 349
timestamp: 394569662906333, price: 998.029, quantity: 45, buyer_order_id: 340, seller_order_id: 349
timestamp: 394569662910041, price: 997.71, quantity: 325, buyer_order_id: 308, seller_order_id: 349
timestamp: 394569717549750, price: 997.71, quantity: 176, buyer_order_id: 308, seller_order_id: 350
timestamp: 394569717554541, price: 997.158, quantity: 542, buyer_order_id: 317, seller_order_id: 350
timestamp: 394569717556708, price: 996.607, quantity: 34, buyer_order_id: 314, seller_order_id: 350
timestamp: 394569767738000, price: 996.607, quantity: 233, buyer_order_id: 314, seller_order_id: 351
timestamp: 394569821702375, price: 996.607, quantity: 263, buyer_order_id: 314, seller_order_id: 352
